Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_0_123_839,VGND,li1,391.6900,348.1600,0.000001
FILLER_0_123_833,VGND,li1,390.0800,348.1600,0.000001
FILLER_0_123_821,VGND,li1,385.9400,348.1600,0.000001
FILLER_0_123_809,VGND,li1,380.4200,348.1600,0.000001
FILLER_0_123_797,VGND,li1,374.9000,348.1600,0.000001
FILLER_0_123_785,VGND,li1,369.3800,348.1600,0.000001
FILLER_0_123_783,VGND,li1,365.9300,348.1600,0.000001
FILLER_0_123_777,VGND,li1,364.3200,348.1600,0.000001
FILLER_0_123_765,VGND,li1,360.1800,348.1600,0.000001
FILLER_0_123_753,VGND,li1,354.6600,348.1600,0.000001
FILLER_0_123_741,VGND,li1,349.1400,348.1600,0.000001
FILLER_0_123_729,VGND,li1,343.6200,348.1600,0.000000
FILLER_0_123_727,VGND,li1,340.1700,348.1600,0.000000
FILLER_0_123_721,VGND,li1,338.5600,348.1600,0.000000
FILLER_0_123_709,VGND,li1,334.4200,348.1600,0.000000
FILLER_0_123_697,VGND,li1,328.9000,348.1600,0.000000
FILLER_0_123_685,VGND,li1,323.3800,348.1600,0.000000
FILLER_0_123_673,VGND,li1,317.8600,348.1600,0.000001
FILLER_0_123_671,VGND,li1,314.4100,348.1600,0.000001
FILLER_0_123_665,VGND,li1,312.8000,348.1600,0.000001
FILLER_0_123_653,VGND,li1,308.6600,348.1600,0.000001
FILLER_0_123_641,VGND,li1,303.1400,348.1600,0.000001
FILLER_0_123_629,VGND,li1,297.6200,348.1600,0.000001
FILLER_0_123_617,VGND,li1,292.1000,348.1600,0.000001
FILLER_0_123_615,VGND,li1,288.6500,348.1600,0.000001
FILLER_0_123_609,VGND,li1,287.0400,348.1600,0.000001
FILLER_0_123_597,VGND,li1,282.9000,348.1600,0.000001
FILLER_0_123_585,VGND,li1,277.3800,348.1600,0.000001
FILLER_0_123_573,VGND,li1,271.8600,348.1600,0.000001
FILLER_0_123_561,VGND,li1,266.3400,348.1600,0.000001
FILLER_0_123_559,VGND,li1,262.8900,348.1600,0.000001
FILLER_0_123_553,VGND,li1,261.2800,348.1600,0.000001
FILLER_0_123_541,VGND,li1,257.1400,348.1600,0.000001
FILLER_0_123_529,VGND,li1,251.6200,348.1600,0.000002
FILLER_0_123_517,VGND,li1,246.1000,348.1600,0.000002
FILLER_0_123_505,VGND,li1,240.5800,348.1600,0.000002
FILLER_0_123_503,VGND,li1,237.1300,348.1600,0.000002
FILLER_0_123_497,VGND,li1,235.5200,348.1600,0.000002
FILLER_0_123_485,VGND,li1,231.3800,348.1600,0.000002
FILLER_0_123_473,VGND,li1,225.8600,348.1600,0.000002
FILLER_0_123_461,VGND,li1,220.3400,348.1600,0.000002
FILLER_0_123_449,VGND,li1,214.8200,348.1600,0.000002
FILLER_0_123_447,VGND,li1,211.3700,348.1600,0.000002
FILLER_0_123_441,VGND,li1,209.7600,348.1600,0.000002
FILLER_0_123_429,VGND,li1,205.6200,348.1600,0.000002
FILLER_0_123_417,VGND,li1,200.1000,348.1600,0.000002
FILLER_0_123_405,VGND,li1,194.5800,348.1600,0.000002
FILLER_0_123_393,VGND,li1,189.0600,348.1600,0.000003
FILLER_0_123_391,VGND,li1,185.6100,348.1600,0.000003
FILLER_0_123_385,VGND,li1,184.0000,348.1600,0.000003
FILLER_0_123_373,VGND,li1,179.8600,348.1600,0.000003
FILLER_0_123_361,VGND,li1,174.3400,348.1600,0.000004
FILLER_0_123_349,VGND,li1,168.8200,348.1600,0.000006
FILLER_0_123_337,VGND,li1,163.3000,348.1600,0.000007
FILLER_0_123_335,VGND,li1,159.8500,348.1600,0.000009
FILLER_0_123_329,VGND,li1,158.2400,348.1600,0.000009
FILLER_0_123_317,VGND,li1,154.1000,348.1600,0.000010
FILLER_0_123_305,VGND,li1,148.5800,348.1600,0.000012
FILLER_0_123_293,VGND,li1,143.0600,348.1600,0.000013
FILLER_0_123_281,VGND,li1,137.5400,348.1600,0.000015
FILLER_0_123_279,VGND,li1,134.0900,348.1600,0.000016
FILLER_0_123_273,VGND,li1,132.4800,348.1600,0.000016
FILLER_0_123_261,VGND,li1,128.3400,348.1600,0.000017
FILLER_0_123_249,VGND,li1,122.8200,348.1600,0.000019
FILLER_0_123_237,VGND,li1,117.3000,348.1600,0.000021
FILLER_0_123_225,VGND,li1,111.7800,348.1600,0.000022
FILLER_0_123_223,VGND,li1,108.3300,348.1600,0.000023
FILLER_0_123_211,VGND,li1,105.3400,348.1600,0.000024
FILLER_0_123_199,VGND,li1,99.8200,348.1600,0.000025
FILLER_0_123_193,VGND,li1,95.2200,348.1600,0.000027
FILLER_0_123_181,VGND,li1,91.5400,348.1600,0.000028
FILLER_0_123_169,VGND,li1,86.0200,348.1600,0.000029
FILLER_0_123_167,VGND,li1,82.5700,348.1600,0.000031
FILLER_0_123_161,VGND,li1,80.9600,348.1600,0.000031
FILLER_0_123_149,VGND,li1,76.8200,348.1600,0.000032
FILLER_0_123_137,VGND,li1,71.3000,348.1600,0.000033
FILLER_0_123_125,VGND,li1,65.7800,348.1600,0.000035
FILLER_0_123_113,VGND,li1,60.2600,348.1600,0.000037
FILLER_0_123_106,VGND,li1,55.6600,348.1600,0.000038
FILLER_0_123_94,VGND,li1,51.5200,348.1600,0.000039
FILLER_0_123_78,VGND,li1,41.6300,348.1600,0.000040
FILLER_0_123_72,VGND,li1,40.0200,348.1600,0.000038
FILLER_0_123_60,VGND,li1,35.8800,348.1600,0.000036
FILLER_0_123_54,VGND,li1,30.8200,348.1600,0.000033
FILLER_0_123_50,VGND,li1,28.7500,348.1600,0.000030
FILLER_0_123_44,VGND,li1,27.1400,348.1600,0.000027
FILLER_0_123_6,VGND,li1,8.5100,348.1600,0.000032
FILLER_0_122_1922,VGND,li1,890.5600,342.7200,0.000504
FILLER_0_122_1916,VGND,li1,887.5700,342.7200,0.000504
FILLER_0_122_1908,VGND,li1,885.0400,342.7200,0.000504
FILLER_0_122_1885,VGND,li1,873.3100,342.7200,0.000500
FILLER_0_122_1877,VGND,li1,870.7800,342.7200,0.000498
FILLER_0_122_1875,VGND,li1,868.2500,342.7200,0.000496
FILLER_0_122_1863,VGND,li1,865.2600,342.7200,0.000493
FILLER_0_122_1844,VGND,li1,855.6000,342.7200,0.000481
FILLER_0_122_1832,VGND,li1,851.0000,342.7200,0.000469
FILLER_0_122_1819,VGND,li1,842.4900,342.7200,0.000444
FILLER_0_122_1811,VGND,li1,840.4200,342.7200,0.000437
FILLER_0_122_1799,VGND,li1,835.8200,342.7200,0.000418
FILLER_0_122_1761,VGND,li1,816.2700,342.7200,0.000337
FILLER_0_122_1749,VGND,li1,812.8200,342.7200,0.000320
FILLER_0_122_1741,VGND,li1,806.6100,342.7200,0.000287
FILLER_0_122_1733,VGND,li1,804.5400,342.7200,0.000273
FILLER_0_122_1721,VGND,li1,799.9400,342.7200,0.000247
FILLER_0_122_1709,VGND,li1,794.4200,342.7200,0.000191
FILLER_0_122_1707,VGND,li1,790.9700,342.7200,0.000215
FILLER_0_122_1682,VGND,li1,779.4700,342.7200,0.000333
FILLER_0_122_1676,VGND,li1,777.8600,342.7200,0.000349
FILLER_0_122_1645,VGND,li1,762.6800,342.7200,0.000466
FILLER_0_122_1640,VGND,li1,760.1500,342.7200,0.000482
FILLER_0_122_1634,VGND,li1,758.5400,342.7200,0.000498
FILLER_0_122_1628,VGND,li1,755.0900,342.7200,0.000511
FILLER_0_122_1616,VGND,li1,749.3400,342.7200,0.000539
FILLER_0_122_1609,VGND,li1,746.5800,342.7200,0.000551
FILLER_0_122_1597,VGND,li1,742.9000,342.7200,0.000562
FILLER_0_122_1594,VGND,li1,739.2200,342.7200,0.000571
FILLER_0_122_1586,VGND,li1,736.9200,342.7200,0.000581
FILLER_0_122_1574,VGND,li1,732.3200,342.7200,0.000589
FILLER_0_122_1562,VGND,li1,726.8000,342.7200,0.000604
FILLER_0_122_1550,VGND,li1,721.2800,342.7200,0.000619
FILLER_0_122_1539,VGND,li1,713.6900,342.7200,0.000627
FILLER_0_122_1535,VGND,li1,712.5400,342.7200,0.000627
FILLER_0_122_1523,VGND,li1,708.8600,342.7200,0.000627
FILLER_0_122_1497,VGND,li1,694.6000,342.7200,0.000611
FILLER_0_122_1485,VGND,li1,688.8500,342.7200,0.000577
FILLER_0_122_1482,VGND,li1,687.7000,342.7200,0.000577
FILLER_0_122_1476,VGND,li1,685.1700,342.7200,0.000560
FILLER_0_122_1468,VGND,li1,682.6400,342.7200,0.000538
FILLER_0_122_1456,VGND,li1,678.0400,342.7200,0.000503
FILLER_0_122_1449,VGND,li1,672.5200,342.7200,0.000454
FILLER_0_122_1441,VGND,li1,670.2200,342.7200,0.000419
FILLER_0_122_1429,VGND,li1,663.0900,342.7200,0.000361
FILLER_0_122_1421,VGND,li1,660.1000,342.7200,0.000333
FILLER_0_122_1409,VGND,li1,656.4200,342.7200,0.000292
FILLER_0_122_1397,VGND,li1,650.9000,342.7200,0.000218
FILLER_0_122_1385,VGND,li1,645.3800,342.7200,0.000169
FILLER_0_122_1373,VGND,li1,639.8600,342.7200,0.000105
FILLER_0_122_1371,VGND,li1,636.4100,342.7200,0.000102
FILLER_0_122_1365,VGND,li1,634.8000,342.7200,0.000102
FILLER_0_122_1353,VGND,li1,630.6600,342.7200,0.000099
FILLER_0_122_1341,VGND,li1,625.1400,342.7200,0.000095
FILLER_0_122_1329,VGND,li1,619.6200,342.7200,0.000092
FILLER_0_122_1317,VGND,li1,614.1000,342.7200,0.000088
FILLER_0_122_1315,VGND,li1,610.6500,342.7200,0.000085
FILLER_0_122_1309,VGND,li1,609.0400,342.7200,0.000085
FILLER_0_122_1297,VGND,li1,604.9000,342.7200,0.000082
FILLER_0_122_1285,VGND,li1,599.3800,342.7200,0.000078
FILLER_0_122_1273,VGND,li1,593.8600,342.7200,0.000075
FILLER_0_122_1261,VGND,li1,588.3400,342.7200,0.000072
FILLER_0_122_1259,VGND,li1,584.8900,342.7200,0.000069
FILLER_0_122_1253,VGND,li1,583.2800,342.7200,0.000069
FILLER_0_122_1241,VGND,li1,579.1400,342.7200,0.000066
FILLER_0_122_1229,VGND,li1,573.6200,342.7200,0.000062
FILLER_0_122_1217,VGND,li1,568.1000,342.7200,0.000059
FILLER_0_122_1205,VGND,li1,562.5800,342.7200,0.000055
FILLER_0_122_1203,VGND,li1,559.1300,342.7200,0.000052
FILLER_0_122_1197,VGND,li1,557.5200,342.7200,0.000052
FILLER_0_122_1185,VGND,li1,553.3800,342.7200,0.000050
FILLER_0_122_1173,VGND,li1,547.8600,342.7200,0.000045
FILLER_0_122_1161,VGND,li1,542.3400,342.7200,0.000043
FILLER_0_122_1149,VGND,li1,536.8200,342.7200,0.000039
FILLER_0_122_1147,VGND,li1,533.3700,342.7200,0.000036
FILLER_0_122_1141,VGND,li1,531.7600,342.7200,0.000036
FILLER_0_122_1129,VGND,li1,527.6200,342.7200,0.000033
FILLER_0_122_1117,VGND,li1,522.1000,342.7200,0.000029
FILLER_0_122_1105,VGND,li1,516.5800,342.7200,0.000026
FILLER_0_122_1093,VGND,li1,511.0600,342.7200,0.000023
FILLER_0_122_1091,VGND,li1,507.6100,342.7200,0.000019
FILLER_0_122_1085,VGND,li1,506.0000,342.7200,0.000019
FILLER_0_122_1073,VGND,li1,501.8600,342.7200,0.000017
FILLER_0_122_1061,VGND,li1,496.3400,342.7200,0.000013
FILLER_0_122_1049,VGND,li1,490.8200,342.7200,0.000010
FILLER_0_122_1037,VGND,li1,485.3000,342.7200,0.000006
FILLER_0_122_1035,VGND,li1,481.8500,342.7200,0.000006
FILLER_0_122_1029,VGND,li1,480.2400,342.7200,0.000006
FILLER_0_122_1017,VGND,li1,476.1000,342.7200,0.000006
FILLER_0_122_1005,VGND,li1,470.5800,342.7200,0.000006
FILLER_0_122_993,VGND,li1,465.0600,342.7200,0.000006
FILLER_0_122_981,VGND,li1,459.5400,342.7200,0.000006
FILLER_0_122_979,VGND,li1,456.0900,342.7200,0.000006
FILLER_0_122_973,VGND,li1,454.4800,342.7200,0.000006
FILLER_0_122_961,VGND,li1,450.3400,342.7200,0.000006
FILLER_0_122_949,VGND,li1,444.8200,342.7200,0.000006
FILLER_0_122_937,VGND,li1,439.3000,342.7200,0.000006
FILLER_0_122_925,VGND,li1,433.7800,342.7200,0.000006
FILLER_0_122_922,VGND,li1,430.1000,342.7200,0.000006
FILLER_0_122_910,VGND,li1,426.8800,342.7200,0.000005
FILLER_0_122_898,VGND,li1,421.3600,342.7200,0.000005
FILLER_0_122_881,VGND,li1,412.6200,342.7200,0.000005
FILLER_0_122_869,VGND,li1,408.0200,342.7200,0.000005
FILLER_0_122_867,VGND,li1,404.5700,342.7200,0.000005
FILLER_0_122_861,VGND,li1,402.9600,342.7200,0.000005
FILLER_0_122_849,VGND,li1,398.8200,342.7200,0.000005
FILLER_0_122_837,VGND,li1,393.3000,342.7200,0.000005
FILLER_0_122_825,VGND,li1,387.7800,342.7200,0.000005
FILLER_0_122_813,VGND,li1,382.2600,342.7200,0.000005
FILLER_0_122_811,VGND,li1,378.8100,342.7200,0.000004
FILLER_0_122_805,VGND,li1,377.2000,342.7200,0.000004
FILLER_0_122_793,VGND,li1,373.0600,342.7200,0.000004
FILLER_0_122_781,VGND,li1,367.5400,342.7200,0.000004
FILLER_0_122_769,VGND,li1,362.0200,342.7200,0.000004
FILLER_0_122_757,VGND,li1,356.5000,342.7200,0.000004
FILLER_0_122_755,VGND,li1,353.0500,342.7200,0.000004
FILLER_0_122_749,VGND,li1,351.4400,342.7200,0.000004
FILLER_0_122_737,VGND,li1,347.3000,342.7200,0.000004
FILLER_0_122_725,VGND,li1,341.7800,342.7200,0.000004
FILLER_0_122_713,VGND,li1,336.2600,342.7200,0.000003
FILLER_0_122_701,VGND,li1,330.7400,342.7200,0.000003
FILLER_0_122_699,VGND,li1,327.2900,342.7200,0.000005
FILLER_0_122_693,VGND,li1,325.6800,342.7200,0.000005
FILLER_0_122_681,VGND,li1,321.5400,342.7200,0.000006
FILLER_0_122_669,VGND,li1,316.0200,342.7200,0.000008
FILLER_0_122_657,VGND,li1,310.5000,342.7200,0.000009
FILLER_0_122_645,VGND,li1,304.9800,342.7200,0.000011
FILLER_0_122_643,VGND,li1,301.5300,342.7200,0.000013
FILLER_0_122_637,VGND,li1,299.9200,342.7200,0.000013
FILLER_0_122_625,VGND,li1,295.7800,342.7200,0.000014
FILLER_0_122_613,VGND,li1,290.2600,342.7200,0.000016
FILLER_0_122_601,VGND,li1,284.7400,342.7200,0.000017
FILLER_0_122_589,VGND,li1,279.2200,342.7200,0.000019
FILLER_0_122_587,VGND,li1,275.7700,342.7200,0.000020
FILLER_0_122_581,VGND,li1,274.1600,342.7200,0.000020
FILLER_0_122_569,VGND,li1,270.0200,342.7200,0.000022
FILLER_0_122_557,VGND,li1,264.5000,342.7200,0.000024
FILLER_0_122_545,VGND,li1,258.9800,342.7200,0.000025
FILLER_0_122_533,VGND,li1,253.4600,342.7200,0.000027
FILLER_0_122_531,VGND,li1,250.0100,342.7200,0.000028
FILLER_0_122_525,VGND,li1,248.4000,342.7200,0.000028
FILLER_0_122_513,VGND,li1,244.2600,342.7200,0.000029
FILLER_0_122_501,VGND,li1,238.7400,342.7200,0.000031
FILLER_0_122_489,VGND,li1,233.2200,342.7200,0.000033
FILLER_0_122_477,VGND,li1,227.7000,342.7200,0.000034
FILLER_0_122_475,VGND,li1,224.2500,342.7200,0.000036
FILLER_0_122_469,VGND,li1,222.6400,342.7200,0.000036
FILLER_0_122_457,VGND,li1,218.5000,342.7200,0.000037
FILLER_0_122_445,VGND,li1,212.9800,342.7200,0.000039
FILLER_0_122_433,VGND,li1,207.4600,342.7200,0.000041
FILLER_0_122_421,VGND,li1,201.9400,342.7200,0.000042
FILLER_0_122_419,VGND,li1,198.4900,342.7200,0.000044
FILLER_0_122_413,VGND,li1,196.8800,342.7200,0.000044
FILLER_0_122_401,VGND,li1,192.7400,342.7200,0.000045
FILLER_0_122_389,VGND,li1,187.2200,342.7200,0.000047
FILLER_0_122_377,VGND,li1,181.7000,342.7200,0.000048
FILLER_0_122_365,VGND,li1,176.1800,342.7200,0.000063
FILLER_0_122_363,VGND,li1,172.7300,342.7200,0.000089
FILLER_0_122_357,VGND,li1,171.1200,342.7200,0.000089
FILLER_0_122_345,VGND,li1,166.9800,342.7200,0.000111
FILLER_0_122_333,VGND,li1,161.4600,342.7200,0.000146
FILLER_0_122_321,VGND,li1,155.9400,342.7200,0.000169
FILLER_0_122_309,VGND,li1,150.4200,342.7200,0.000197
FILLER_0_122_307,VGND,li1,146.9700,342.7200,0.000224
FILLER_0_122_301,VGND,li1,145.3600,342.7200,0.000224
FILLER_0_122_289,VGND,li1,141.2200,342.7200,0.000246
FILLER_0_122_277,VGND,li1,135.7000,342.7200,0.000281
FILLER_0_122_265,VGND,li1,130.1800,342.7200,0.000303
FILLER_0_122_253,VGND,li1,124.6600,342.7200,0.000332
FILLER_0_122_250,VGND,li1,120.9800,342.7200,0.000354
FILLER_0_122_242,VGND,li1,118.6800,342.7200,0.000372
FILLER_0_122_230,VGND,li1,114.0800,342.7200,0.000392
FILLER_0_122_218,VGND,li1,108.5600,342.7200,0.000400
FILLER_0_122_214,VGND,li1,104.1900,342.7200,0.000407
FILLER_0_122_206,VGND,li1,102.1200,342.7200,0.000408
FILLER_0_122_187,VGND,li1,92.9200,342.7200,0.000414
FILLER_0_122_175,VGND,li1,88.7800,342.7200,0.000411
FILLER_0_122_163,VGND,li1,83.2600,342.7200,0.000406
FILLER_0_122_151,VGND,li1,77.7400,342.7200,0.000401
FILLER_0_122_141,VGND,li1,71.7600,342.7200,0.000396
FILLER_0_122_136,VGND,li1,69.0000,342.7200,0.000394
FILLER_0_122_124,VGND,li1,65.3200,342.7200,0.000391
FILLER_0_122_112,VGND,li1,59.8000,342.7200,0.000386
FILLER_0_122_100,VGND,li1,54.2800,342.7200,0.000381
FILLER_0_122_67,VGND,li1,36.5700,342.7200,0.000278
FILLER_0_122_59,VGND,li1,34.5000,342.7200,0.000256
FILLER_0_122_53,VGND,li1,30.5900,342.7200,0.000206
FILLER_0_122_36,VGND,li1,23.9200,342.7200,0.000138
FILLER_0_122_29,VGND,li1,19.0900,342.7200,0.000146
FILLER_0_122_23,VGND,li1,16.5600,342.7200,0.000149
FILLER_0_121_1923,VGND,li1,890.7900,342.7200,0.000504
FILLER_0_121_1917,VGND,li1,888.0300,342.7200,0.000504
FILLER_0_121_1905,VGND,li1,884.5800,342.7200,0.000504
FILLER_0_121_1903,VGND,li1,881.1300,342.7200,0.000503
FILLER_0_121_1897,VGND,li1,879.5200,342.7200,0.000503
FILLER_0_121_1885,VGND,li1,875.3800,342.7200,0.000501
FILLER_0_121_1873,VGND,li1,869.8600,342.7200,0.000496
FILLER_0_121_1861,VGND,li1,864.3400,342.7200,0.000493
FILLER_0_121_1849,VGND,li1,858.8200,342.7200,0.000490
FILLER_0_121_1847,VGND,li1,855.3700,342.7200,0.000476
FILLER_0_121_1841,VGND,li1,853.7600,342.7200,0.000476
FILLER_0_121_1802,VGND,li1,835.3600,342.7200,0.000418
FILLER_0_121_1793,VGND,li1,830.5300,342.7200,0.000395
FILLER_0_121_1781,VGND,li1,825.4700,342.7200,0.000380
FILLER_0_121_1769,VGND,li1,822.0200,342.7200,0.000366
FILLER_0_121_1757,VGND,li1,816.5000,342.7200,0.000337
FILLER_0_121_1723,VGND,li1,798.5600,342.7200,0.000226
FILLER_0_121_1708,VGND,li1,793.9600,342.7200,0.000191
FILLER_0_121_1696,VGND,li1,788.4400,342.7200,0.000243
FILLER_0_121_1685,VGND,li1,781.0800,342.7200,0.000333
FILLER_0_121_1677,VGND,li1,777.6300,342.7200,0.000349
FILLER_0_121_1669,VGND,li1,773.7200,342.7200,0.000382
FILLER_0_121_1665,VGND,li1,771.6500,342.7200,0.000401
FILLER_0_121_1658,VGND,li1,769.1200,342.7200,0.000418
FILLER_0_121_1654,VGND,li1,766.5900,342.7200,0.000437
FILLER_0_121_1645,VGND,li1,762.4500,342.7200,0.000466
FILLER_0_121_1601,VGND,li1,742.4400,342.7200,0.000562
FILLER_0_121_1593,VGND,li1,740.1400,342.7200,0.000571
FILLER_0_121_1581,VGND,li1,735.5400,342.7200,0.000581
FILLER_0_121_1569,VGND,li1,730.0200,342.7200,0.000596
FILLER_0_121_1560,VGND,li1,724.9600,342.7200,0.000609
FILLER_0_121_1545,VGND,li1,716.4500,342.7200,0.000627
FILLER_0_121_1521,VGND,li1,707.9400,342.7200,0.000627
FILLER_0_121_1510,VGND,li1,700.5800,342.7200,0.000622
FILLER_0_121_1502,VGND,li1,698.2800,342.7200,0.000619
FILLER_0_121_1482,VGND,li1,688.1600,342.7200,0.000577
FILLER_0_121_1457,VGND,li1,676.2000,342.7200,0.000475
FILLER_0_121_1454,VGND,li1,674.8200,342.7200,0.000475
FILLER_0_121_1446,VGND,li1,672.5200,342.7200,0.000454
FILLER_0_121_1413,VGND,li1,656.4200,342.7200,0.000292
FILLER_0_121_1401,VGND,li1,652.7400,342.7200,0.000251
FILLER_0_121_1399,VGND,li1,649.2900,342.7200,0.000195
FILLER_0_121_1393,VGND,li1,647.6800,342.7200,0.000195
FILLER_0_121_1381,VGND,li1,643.5400,342.7200,0.000149
FILLER_0_121_1369,VGND,li1,638.0200,342.7200,0.000103
FILLER_0_121_1357,VGND,li1,632.5000,342.7200,0.000100
FILLER_0_121_1345,VGND,li1,626.9800,342.7200,0.000097
FILLER_0_121_1343,VGND,li1,623.5300,342.7200,0.000093
FILLER_0_121_1337,VGND,li1,621.9200,342.7200,0.000093
FILLER_0_121_1325,VGND,li1,617.7800,342.7200,0.000091
FILLER_0_121_1313,VGND,li1,612.2600,342.7200,0.000086
FILLER_0_121_1301,VGND,li1,606.7400,342.7200,0.000084
FILLER_0_121_1289,VGND,li1,601.2200,342.7200,0.000080
FILLER_0_121_1287,VGND,li1,597.7700,342.7200,0.000077
FILLER_0_121_1281,VGND,li1,596.1600,342.7200,0.000077
FILLER_0_121_1269,VGND,li1,592.0200,342.7200,0.000074
FILLER_0_121_1257,VGND,li1,586.5000,342.7200,0.000070
FILLER_0_121_1245,VGND,li1,580.9800,342.7200,0.000067
FILLER_0_121_1233,VGND,li1,575.4600,342.7200,0.000064
FILLER_0_121_1231,VGND,li1,572.0100,342.7200,0.000060
FILLER_0_121_1225,VGND,li1,570.4000,342.7200,0.000060
FILLER_0_121_1213,VGND,li1,566.2600,342.7200,0.000058
FILLER_0_121_1201,VGND,li1,560.7400,342.7200,0.000054
FILLER_0_121_1189,VGND,li1,555.2200,342.7200,0.000051
FILLER_0_121_1177,VGND,li1,549.7000,342.7200,0.000047
FILLER_0_121_1175,VGND,li1,546.2500,342.7200,0.000044
FILLER_0_121_1169,VGND,li1,544.6400,342.7200,0.000044
FILLER_0_121_1157,VGND,li1,540.5000,342.7200,0.000041
FILLER_0_121_1145,VGND,li1,534.9800,342.7200,0.000037
FILLER_0_121_1133,VGND,li1,529.4600,342.7200,0.000034
FILLER_0_121_1121,VGND,li1,523.9400,342.7200,0.000031
FILLER_0_121_1119,VGND,li1,520.4900,342.7200,0.000028
FILLER_0_121_1113,VGND,li1,518.8800,342.7200,0.000028
FILLER_0_121_1101,VGND,li1,514.7400,342.7200,0.000025
FILLER_0_121_1089,VGND,li1,509.2200,342.7200,0.000021
FILLER_0_121_1077,VGND,li1,503.7000,342.7200,0.000018
FILLER_0_121_1065,VGND,li1,498.1800,342.7200,0.000014
FILLER_0_121_1063,VGND,li1,494.7300,342.7200,0.000011
FILLER_0_121_1057,VGND,li1,493.1200,342.7200,0.000011
FILLER_0_121_1045,VGND,li1,488.9800,342.7200,0.000009
FILLER_0_121_1033,VGND,li1,483.4600,342.7200,0.000006
FILLER_0_121_1021,VGND,li1,477.9400,342.7200,0.000006
FILLER_0_121_1009,VGND,li1,472.4200,342.7200,0.000006
FILLER_0_121_1007,VGND,li1,468.9700,342.7200,0.000006
FILLER_0_121_1001,VGND,li1,467.3600,342.7200,0.000006
FILLER_0_121_989,VGND,li1,463.2200,342.7200,0.000006
FILLER_0_121_977,VGND,li1,457.7000,342.7200,0.000006
FILLER_0_121_965,VGND,li1,452.1800,342.7200,0.000006
FILLER_0_121_953,VGND,li1,446.6600,342.7200,0.000006
FILLER_0_121_951,VGND,li1,443.2100,342.7200,0.000006
FILLER_0_121_945,VGND,li1,441.6000,342.7200,0.000006
FILLER_0_121_933,VGND,li1,437.4600,342.7200,0.000006
FILLER_0_121_921,VGND,li1,431.9400,342.7200,0.000006
FILLER_0_121_909,VGND,li1,426.4200,342.7200,0.000005
FILLER_0_121_897,VGND,li1,420.9000,342.7200,0.000005
FILLER_0_121_895,VGND,li1,417.4500,342.7200,0.000005
FILLER_0_121_889,VGND,li1,415.8400,342.7200,0.000005
FILLER_0_121_877,VGND,li1,411.7000,342.7200,0.000005
FILLER_0_121_865,VGND,li1,406.1800,342.7200,0.000005
FILLER_0_121_853,VGND,li1,400.6600,342.7200,0.000005
FILLER_0_121_841,VGND,li1,395.1400,342.7200,0.000005
FILLER_0_121_839,VGND,li1,391.6900,342.7200,0.000005
FILLER_0_121_833,VGND,li1,390.0800,342.7200,0.000005
FILLER_0_121_821,VGND,li1,385.9400,342.7200,0.000005
FILLER_0_121_809,VGND,li1,380.4200,342.7200,0.000004
FILLER_0_121_797,VGND,li1,374.9000,342.7200,0.000004
FILLER_0_121_785,VGND,li1,369.3800,342.7200,0.000004
FILLER_0_121_783,VGND,li1,365.9300,342.7200,0.000004
FILLER_0_121_777,VGND,li1,364.3200,342.7200,0.000004
FILLER_0_121_765,VGND,li1,360.1800,342.7200,0.000004
FILLER_0_121_753,VGND,li1,354.6600,342.7200,0.000004
FILLER_0_121_741,VGND,li1,349.1400,342.7200,0.000004
FILLER_0_121_729,VGND,li1,343.6200,342.7200,0.000004
FILLER_0_121_727,VGND,li1,340.1700,342.7200,0.000003
FILLER_0_121_721,VGND,li1,338.5600,342.7200,0.000003
FILLER_0_121_709,VGND,li1,334.4200,342.7200,0.000003
FILLER_0_121_697,VGND,li1,328.9000,342.7200,0.000004
FILLER_0_121_685,VGND,li1,323.3800,342.7200,0.000005
FILLER_0_121_673,VGND,li1,317.8600,342.7200,0.000007
FILLER_0_121_671,VGND,li1,314.4100,342.7200,0.000009
FILLER_0_121_665,VGND,li1,312.8000,342.7200,0.000009
FILLER_0_121_653,VGND,li1,308.6600,342.7200,0.000010
FILLER_0_121_641,VGND,li1,303.1400,342.7200,0.000012
FILLER_0_121_629,VGND,li1,297.6200,342.7200,0.000013
FILLER_0_121_617,VGND,li1,292.1000,342.7200,0.000015
FILLER_0_121_615,VGND,li1,288.6500,342.7200,0.000017
FILLER_0_121_609,VGND,li1,287.0400,342.7200,0.000017
FILLER_0_121_597,VGND,li1,282.9000,342.7200,0.000018
FILLER_0_121_585,VGND,li1,277.3800,342.7200,0.000020
FILLER_0_121_573,VGND,li1,271.8600,342.7200,0.000021
FILLER_0_121_561,VGND,li1,266.3400,342.7200,0.000023
FILLER_0_121_559,VGND,li1,262.8900,342.7200,0.000024
FILLER_0_121_553,VGND,li1,261.2800,342.7200,0.000024
FILLER_0_121_541,VGND,li1,257.1400,342.7200,0.000026
FILLER_0_121_529,VGND,li1,251.6200,342.7200,0.000028
FILLER_0_121_517,VGND,li1,246.1000,342.7200,0.000029
FILLER_0_121_505,VGND,li1,240.5800,342.7200,0.000031
FILLER_0_121_503,VGND,li1,237.1300,342.7200,0.000032
FILLER_0_121_497,VGND,li1,235.5200,342.7200,0.000032
FILLER_0_121_485,VGND,li1,231.3800,342.7200,0.000033
FILLER_0_121_473,VGND,li1,225.8600,342.7200,0.000035
